carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2.27,Premium,H,SI2,60.7,59.0,8.5,8.45,5.15,15354.2
0.4,Premium,D,VS2,61.7,59.0,4.75,4.72,2.92,1036.4
0.39,Very Good,J,VS1,63.5,58.0,4.64,4.59,2.93,756.8
1.14,Premium,H,SI2,60.6,59.0,6.8,6.77,4.11,4496.6
0.53,Ideal,E,VVS1,61.9,55.0,5.2,5.21,3.22,2863.4
0.4,Ideal,I,SI2,61.0,58.0,4.74,4.77,2.9,517.6
0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1446.6
0.7,Premium,D,SI1,61.2,58.0,5.74,5.7,3.5,2721.4
0.55,Ideal,H,IF,61.5,55.0,5.25,5.29,3.25,2012.8
0.72,Very Good,I,VS2,63.3,57.0,5.66,5.72,3.6,2295.6
0.3,Ideal,F,SI1,62.3,53.9,4.28,4.31,2.68,482.0
1.02,Ideal,H,SI1,61.9,57.0,6.46,6.4,3.98,4834.4
0.51,Very Good,I,SI1,63.5,55.0,5.07,5.11,3.23,1048.4
0.65,Premium,E,SI2,62.6,59.0,5.54,5.49,3.45,1556.8
1.07,Ideal,H,SI1,61.1,56.0,6.63,6.6,4.04,4812.8
0.43,Ideal,G,VVS1,61.8,55.0,4.87,4.9,3.02,1191.0
0.32,Premium,I,IF,60.3,58.0,4.41,4.45,2.67,794.2
0.28,Very Good,F,VS2,62.7,58.0,4.14,4.15,2.6,471.0
1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,16708.8
0.51,Very Good,I,SI1,62.5,58.0,5.05,5.12,3.18,1048.4
0.71,Ideal,D,VS2,60.4,57.0,5.77,5.82,3.5,3742.2
0.4,Premium,E,VS2,62.0,58.0,4.73,4.69,2.92,970.2
0.9,Ideal,G,SI1,60.2,56.0,6.24,6.29,3.77,4043.0
0.59,Good,F,VS1,60.5,61.0,5.43,5.5,3.31,2132.8
1.19,Premium,D,SI2,58.6,61.0,6.93,6.89,4.05,4913.4
0.51,Premium,G,VS2,61.3,59.0,5.17,5.11,3.15,1526.0
0.5,Very Good,E,VS2,61.8,57.0,5.05,5.11,3.14,1580.6
1.01,Fair,H,SI2,64.9,56.0,6.33,6.25,4.08,3146.8
0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2885.8
0.72,Ideal,D,SI2,62.7,55.0,5.7,5.72,3.58,2624.8
0.3,Ideal,F,VS2,60.7,57.0,4.34,4.29,2.62,781.2
0.3,Ideal,E,VVS2,61.6,56.0,4.32,4.35,2.67,787.0
0.29,Very Good,D,VVS2,59.1,61.0,4.33,4.37,2.57,1062.8
1.0,Very Good,E,SI2,63.2,56.0,6.33,6.36,4.01,4506.6
1.17,Ideal,G,VS1,61.7,57.0,6.71,6.75,4.15,8017.8
1.56,Very Good,H,VVS2,63.3,58.0,7.3,7.35,4.64,11513.2
0.56,Ideal,E,SI1,62.7,57.0,5.27,5.23,3.29,1690.8
0.41,Very Good,I,SI2,63.5,57.0,4.72,4.7,2.99,609.8
1.53,Very Good,I,VS1,62.8,55.0,7.35,7.4,4.63,10358.6
0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,974.4
0.4,Ideal,J,SI1,61.4,55.0,4.75,4.8,2.93,618.2
1.0,Premium,F,VS2,59.0,59.0,6.54,6.51,3.85,6396.6
0.36,Ideal,F,VS1,61.5,55.0,4.57,4.61,2.82,818.6
0.41,Ideal,E,VS2,61.8,57.0,4.76,4.78,2.95,935.0
0.9,Premium,H,SI1,61.4,60.0,6.13,6.08,3.75,3387.0
1.59,Premium,G,SI1,62.3,60.0,7.49,7.42,4.64,11024.2
1.03,Premium,G,VS1,62.2,59.0,6.41,6.46,4.0,6549.0
0.38,Premium,G,VS1,61.9,56.0,4.68,4.63,2.88,1042.0
0.74,Ideal,E,SI2,59.2,59.0,5.92,5.97,3.52,2705.2
1.5,Very Good,G,SI1,63.1,59.0,7.22,7.27,4.57,9953.4
1.01,Good,E,SI1,59.3,64.0,6.47,6.49,3.84,4864.6
1.71,Premium,H,VS2,62.5,58.0,7.64,7.52,4.74,12866.6
0.9,Very Good,G,VS2,61.3,59.0,6.15,6.21,3.79,4286.0
1.09,Ideal,G,SI2,61.2,57.0,6.63,6.68,4.07,4940.6
0.78,Very Good,E,VS1,60.0,56.0,6.0,6.03,3.61,3898.4
0.32,Ideal,D,VS2,61.5,56.0,4.41,4.44,2.72,739.6
0.3,Ideal,F,IF,62.0,56.0,4.31,4.33,2.68,895.6
1.01,Premium,G,SI1,58.8,58.0,6.59,6.51,3.85,5118.6
0.32,Ideal,D,VVS2,61.7,55.0,4.39,4.42,2.72,814.0
1.05,Premium,H,VS2,62.7,59.0,6.49,6.43,4.05,5294.0
0.9,Ideal,H,SI1,61.1,58.0,6.24,6.19,3.79,4240.6
0.54,Ideal,G,VVS1,62.2,56.0,5.2,5.22,3.24,2068.8
1.5,Ideal,E,SI1,62.6,56.0,7.27,7.3,4.56,11710.0
1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,5396.2
1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,10984.0
1.01,Fair,F,VS2,65.2,52.0,6.31,6.29,4.11,5426.6
1.03,Ideal,H,SI2,60.5,57.0,6.58,6.52,3.96,4003.6
0.3,Ideal,E,VVS1,60.1,57.0,4.38,4.41,2.64,842.2
2.03,Ideal,G,SI2,62.5,56.0,8.1,8.05,5.05,14979.2
0.54,Premium,I,VVS1,60.8,61.0,5.28,5.22,3.19,1695.8
1.01,Premium,D,SI2,58.3,59.0,6.67,6.63,3.88,4576.2
1.51,Fair,I,I1,65.1,57.0,7.16,7.12,4.65,4653.4
0.56,Very Good,E,VS1,62.7,60.0,5.25,5.28,3.3,1964.4
0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1126.6
0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3501.0
0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,1853.0
0.36,Ideal,G,VVS2,61.8,55.0,4.57,4.62,2.84,809.8
0.9,Premium,H,VS2,61.2,61.0,6.21,6.14,3.78,4013.2
0.8,Good,F,VS2,60.5,62.3,5.97,6.01,3.62,3430.4
0.5,Ideal,E,VVS2,61.7,55.7,5.09,5.12,3.13,2504.0
1.16,Very Good,I,SI1,62.7,57.0,6.67,6.76,4.21,5166.2
0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1160.2
0.23,Premium,E,VVS2,61.8,58.0,3.94,3.92,2.43,662.4
0.96,Premium,D,SI2,59.1,58.0,6.53,6.44,3.83,4301.2
0.38,Ideal,E,VS2,61.9,57.0,4.61,4.66,2.87,804.6
0.32,Ideal,G,VVS2,61.2,56.0,4.42,4.41,2.7,853.6
0.71,Ideal,D,VVS2,61.6,56.0,5.69,5.77,3.53,4725.6
1.05,Premium,F,VS1,62.3,55.0,6.57,6.49,4.07,7348.8
1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,9131.4
0.9,Very Good,D,SI1,63.0,58.0,6.11,6.14,3.86,4345.0
0.41,Good,F,VS2,59.7,63.0,4.8,4.85,2.88,813.8
0.71,Very Good,I,SI2,61.9,54.0,5.67,5.74,3.53,1793.8
0.74,Very Good,H,VS1,62.3,56.0,5.75,5.78,3.59,2678.8
0.73,Premium,I,VS1,61.2,59.0,5.82,5.84,3.57,2292.0
1.16,Ideal,H,SI2,61.1,56.0,6.78,6.79,4.15,4613.8
1.57,Fair,H,VS1,67.3,66.0,7.85,5.75,3.87,5200.4
0.3,Very Good,D,VS2,62.9,58.0,4.23,4.26,2.67,698.0
0.58,Ideal,F,SI2,60.9,56.0,5.42,5.39,3.29,1377.8
0.32,Very Good,D,VS2,62.0,57.0,4.38,4.42,2.73,704.4
1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,9057.2
0.7,Premium,G,SI1,62.0,61.0,5.67,5.62,3.5,2243.8
0.88,Ideal,E,SI2,62.2,57.0,6.08,6.2,3.82,3863.4
0.7,Ideal,G,SI1,62.2,56.0,5.72,5.69,3.55,2343.4
0.25,Ideal,F,VVS1,62.3,56.0,4.01,4.03,2.5,654.8
0.7,Very Good,F,VS2,62.4,59.0,5.64,5.71,3.54,2528.4
1.07,Ideal,G,SI2,61.7,57.0,6.55,6.59,4.05,4703.6
0.39,Fair,G,IF,57.1,61.0,4.83,4.88,2.77,1395.8
1.55,Ideal,F,VS2,61.8,54.0,7.44,7.48,4.61,16531.6
1.18,Ideal,I,VS2,62.3,56.0,6.76,6.73,4.21,5734.8
1.21,Premium,H,SI1,61.8,58.0,6.83,6.79,4.21,6103.8
0.27,Ideal,I,VS1,62.1,54.0,4.16,4.18,2.59,432.0
0.35,Ideal,H,VVS2,62.5,57.0,4.54,4.48,2.82,856.8
0.7,Ideal,H,VS2,62.4,56.0,5.63,5.72,3.54,2844.0
0.91,Premium,I,VS2,62.4,61.0,6.18,6.16,3.85,3226.8
0.33,Ideal,D,VS2,62.6,56.0,4.43,4.39,2.76,978.0
2.14,Premium,I,SI1,61.3,61.0,8.32,8.28,5.09,15818.4
1.2,Premium,I,VS2,62.6,58.0,6.77,6.72,4.22,5166.6
0.3,Very Good,H,VVS1,62.6,56.0,4.25,4.28,2.67,666.6
0.5,Ideal,I,SI1,59.8,59.0,5.18,5.15,3.09,1004.8
0.55,Ideal,G,VS2,62.2,54.0,5.27,5.28,3.28,1648.0
2.01,Very Good,H,VS2,63.5,59.0,7.92,7.86,5.01,16496.4
0.3,Ideal,H,VVS2,61.3,57.0,4.33,4.31,2.65,741.8
1.65,Premium,D,SI1,60.4,60.0,7.63,7.58,4.59,13544.0
0.26,Very Good,F,VS2,62.4,58.0,4.06,4.08,2.54,452.8
0.42,Ideal,D,VS1,61.1,57.0,4.84,4.81,2.95,1286.6
0.5,Premium,F,VVS2,61.9,58.0,5.07,5.1,3.15,2076.2
1.09,Ideal,G,VS2,62.4,55.0,6.61,6.56,4.11,6699.4
0.41,Premium,G,SI1,61.3,58.0,4.76,4.8,2.93,722.6
1.06,Premium,F,SI1,58.4,61.0,6.73,6.69,3.92,5366.8
1.49,Fair,F,SI1,59.6,63.0,7.2,7.34,4.33,10232.4
0.37,Very Good,F,VS2,59.2,61.0,4.63,4.69,2.76,766.6
0.4,Very Good,D,VS2,63.5,55.0,4.69,4.66,2.97,957.4
0.9,Very Good,E,SI1,62.2,60.0,6.14,6.17,3.83,3974.4
0.35,Very Good,H,SI1,61.3,55.0,4.55,4.58,2.8,563.6
1.51,Very Good,E,VS2,62.4,59.0,7.26,7.36,4.56,13338.0
1.08,Premium,G,SI1,59.4,60.0,6.7,6.63,3.96,4920.0
0.38,Ideal,F,VS1,62.4,54.0,4.64,4.68,2.91,932.0
1.06,Ideal,I,VS2,61.4,57.0,6.57,6.52,4.02,4766.4
0.51,Ideal,E,VS2,61.5,55.0,5.23,5.14,3.19,1770.0
1.0,Fair,F,SI1,64.8,58.0,6.26,6.21,4.04,4848.8
0.32,Ideal,F,VS2,60.3,55.0,4.45,4.4,2.67,807.0
1.02,Premium,F,VS2,62.4,59.0,6.4,6.45,4.01,6250.4
0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,902.2
1.02,Premium,G,SI2,62.3,58.1,6.41,6.38,4.0,4325.2
0.31,Very Good,F,VS2,63.4,56.0,4.32,4.29,2.73,676.8
0.9,Good,E,SI1,63.9,57.0,6.12,6.08,3.9,3875.0
1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,7018.2
0.9,Good,F,SI1,58.0,58.0,6.24,6.28,3.63,3930.6
0.33,Ideal,D,VVS2,60.9,57.0,4.46,4.48,2.72,1038.6
0.4,Very Good,E,VS1,60.1,58.0,4.72,4.76,2.85,996.8
1.37,Ideal,G,SI2,62.8,57.0,7.12,7.06,4.45,6200.0
0.72,Ideal,F,IF,62.0,57.0,5.71,5.78,3.56,5047.4
1.08,Ideal,I,VS2,61.6,56.0,6.63,6.59,4.07,5002.0
0.35,Premium,E,IF,59.0,61.0,4.64,4.62,2.73,1140.4
2.02,Premium,H,SI2,61.5,58.0,8.14,8.1,4.99,13826.0
1.88,Good,J,SI2,57.9,59.0,8.16,8.11,4.71,9277.4
1.52,Ideal,H,VS2,61.8,55.1,7.38,7.42,4.58,11091.8
1.01,Ideal,G,SI1,62.2,55.0,6.44,6.46,4.01,5141.2
0.56,Ideal,G,VS1,60.7,57.0,5.27,5.34,3.22,1808.6
0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3847.6
0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,730.2
0.8,Ideal,E,SI1,61.1,56.0,5.98,6.01,3.66,3650.8
0.3,Ideal,D,VS1,61.0,57.0,4.31,4.32,2.63,758.6
0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1759.4
0.71,Good,G,VS2,63.5,59.0,5.63,5.67,3.59,2479.0
1.01,Very Good,F,VS2,61.5,57.0,6.4,6.48,3.96,6620.8
1.02,Ideal,I,SI2,62.8,58.0,6.37,6.41,4.01,4190.2
2.01,Very Good,I,VS2,62.1,60.0,7.96,8.01,4.96,16057.4
0.33,Ideal,G,VS1,62.4,56.0,4.43,4.45,2.77,665.8
0.44,Ideal,G,SI1,62.7,57.0,4.82,4.85,3.03,854.0
0.31,Very Good,E,VVS1,62.3,59.0,4.32,4.38,2.71,838.8
0.26,Very Good,G,VVS2,62.6,56.0,4.1,4.13,2.57,468.8
1.58,Ideal,E,SI1,61.0,57.0,7.5,7.55,4.59,12216.4
0.32,Ideal,E,SI2,61.6,56.0,4.4,4.43,2.72,467.0
0.31,Good,G,SI1,63.3,57.0,4.3,4.33,2.73,459.0
0.75,Very Good,H,SI2,61.9,56.0,5.79,5.87,3.61,2211.0
0.39,Very Good,H,VVS2,62.4,57.0,4.67,4.7,2.92,919.8
0.41,Ideal,E,VVS2,62.8,54.0,4.77,4.72,2.98,1208.8
0.54,Ideal,I,IF,61.6,53.0,5.26,5.3,3.25,1841.4
0.55,Ideal,D,VVS2,61.5,56.0,5.26,5.28,3.24,2613.0
0.35,Ideal,H,VVS1,62.6,57.0,4.47,4.45,2.79,945.0
1.82,Very Good,G,SI2,61.3,58.0,7.83,7.94,4.83,11978.8
0.72,Ideal,J,VS1,61.1,56.0,5.84,5.82,3.56,2177.8
1.52,Good,I,SI1,64.0,58.0,7.2,7.27,4.63,8655.6
0.4,Good,F,VVS1,60.6,62.0,4.71,4.73,2.86,1172.0
0.3,Premium,F,IF,61.6,58.0,4.34,4.3,2.66,959.6
1.2,Ideal,H,SI1,60.8,57.0,6.9,6.88,4.19,7077.6
0.56,Fair,F,VS2,57.0,67.0,5.49,5.36,3.09,1707.8
0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1687.0
1.55,Ideal,G,VS1,62.0,57.0,7.37,7.42,4.58,14316.6
1.33,Good,D,SI2,59.0,64.0,7.22,7.12,4.23,6854.6
0.37,Premium,H,VS2,61.4,58.0,4.64,4.61,2.84,785.0
0.37,Premium,D,VS2,60.5,59.0,4.66,4.69,2.83,933.6
1.01,Ideal,F,SI2,61.3,57.0,6.4,6.35,3.91,4390.2
1.19,Very Good,D,SI2,63.5,57.0,6.67,6.75,4.26,5481.8
0.9,Very Good,I,SI1,60.5,58.0,6.22,6.27,3.78,3507.0
0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1033.4
0.67,Good,J,VS1,64.2,55.6,5.54,5.57,3.57,1709.8
0.4,Good,D,VS2,63.5,55.0,4.66,4.69,2.97,826.0
0.35,Very Good,G,IF,62.6,59.0,4.43,4.49,2.79,953.6
0.25,Ideal,E,VVS2,62.1,57.0,4.04,4.07,2.52,632.4
2.38,Premium,H,VS1,60.9,59.0,8.62,8.59,5.24,17709.8
2.03,Premium,J,SI1,62.1,59.0,8.12,8.06,5.02,12070.6
1.08,Ideal,E,VVS1,61.0,56.0,6.66,6.62,4.05,13028.0
0.71,Ideal,E,SI1,60.8,57.0,5.8,5.84,3.54,3125.6
1.01,Premium,F,SI2,61.3,60.0,6.43,6.4,3.93,4150.4
0.61,Very Good,I,VS2,62.7,57.0,5.39,5.42,3.39,1443.4
0.3,Ideal,I,SI1,61.5,57.0,4.3,4.35,2.66,408.4
0.48,Ideal,F,VVS1,62.0,55.0,4.99,5.04,3.11,1977.6
0.43,Ideal,D,SI1,61.5,56.0,4.87,4.82,2.98,1025.2
0.7,Premium,D,VS1,61.0,59.0,5.79,5.72,3.51,3291.6
2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,16818.2
0.7,Good,G,VS2,62.1,61.0,5.68,5.69,3.53,2475.4
1.73,Ideal,F,VS1,62.1,57.0,7.73,7.64,4.77,17068.0
1.5,Very Good,J,VS1,61.3,59.0,7.36,7.41,4.53,8094.8
0.75,Premium,I,SI1,62.5,58.0,5.77,5.82,3.62,2136.6
0.71,Good,F,VS2,63.8,58.0,5.61,5.64,3.59,2497.8
1.0,Very Good,G,VS1,59.4,59.0,6.52,6.54,3.88,6677.8
1.02,Good,H,SI2,57.9,61.0,6.75,6.68,3.89,4064.8
0.7,Premium,E,SI1,60.7,58.0,5.74,5.73,3.48,2702.4
0.5,Ideal,E,VVS1,61.9,58.0,5.07,5.11,3.15,2566.6
2.15,Premium,H,SI2,62.8,58.0,8.22,8.17,5.15,15232.6
0.34,Ideal,G,VVS2,61.1,57.0,4.48,4.52,2.75,723.2
0.84,Very Good,I,VVS2,61.7,56.0,6.03,6.07,3.74,2826.6
1.01,Very Good,D,SI2,64.0,56.0,6.3,6.38,4.06,4508.8
0.51,Premium,E,SI2,61.8,58.0,5.11,5.08,3.15,1238.0
0.56,Ideal,D,SI1,62.3,56.0,5.26,5.33,3.3,1740.6
0.35,Ideal,F,VS2,61.4,55.0,4.55,4.6,2.81,702.8
1.05,Premium,D,SI1,61.6,61.0,6.55,6.5,4.02,5766.2
0.46,Ideal,E,VS2,62.1,57.0,4.93,4.89,3.05,1041.0
1.54,Premium,G,VS1,61.1,56.0,7.54,7.48,4.59,13110.2
0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,897.4
0.7,Ideal,G,SI2,61.8,53.0,5.73,5.69,3.53,2121.6
0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73,516.0
0.4,Very Good,E,VVS2,63.6,55.0,4.67,4.7,2.98,1044.0
1.01,Ideal,D,SI1,60.8,56.0,6.54,6.48,3.96,5634.2
0.51,Very Good,G,VVS2,63.5,56.0,5.11,5.07,3.23,1876.6
0.9,Fair,D,VS2,57.5,66.0,6.3,6.25,3.61,5165.6
0.32,Premium,E,SI1,60.1,60.0,4.47,4.42,2.67,738.4
0.3,Premium,F,SI1,62.1,60.0,4.28,4.26,2.65,613.2
0.47,Ideal,J,SI1,61.9,55.0,5.0,5.05,3.11,1061.0
0.31,Very Good,D,SI1,62.1,58.0,4.3,4.33,2.68,563.4
0.58,Ideal,G,IF,61.3,56.0,5.36,5.39,3.29,2477.8
0.4,Ideal,F,VVS1,61.3,56.0,4.76,4.73,2.91,1300.8
0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,500.4
1.14,Ideal,I,SI1,62.2,56.0,6.65,6.7,4.15,5450.6
0.58,Premium,F,VS2,62.2,55.0,5.4,5.31,3.33,1950.4
1.37,Premium,J,SI2,60.7,60.0,7.19,7.07,4.33,4743.8
2.25,Ideal,I,SI2,60.5,56.0,8.49,8.54,5.15,14813.8
1.09,Ideal,F,SI1,62.0,56.0,6.56,6.61,4.08,6370.2
1.01,Very Good,F,SI1,63.3,59.0,6.42,6.38,4.05,5042.4
1.59,Premium,D,SI2,59.4,61.0,7.62,7.56,4.51,9555.8
0.51,Very Good,G,VVS2,61.5,56.0,5.12,5.15,3.16,1818.0
0.51,Premium,H,SI2,62.9,56.0,5.08,5.06,3.19,1017.0
0.32,Ideal,E,VS2,62.1,55.0,4.36,4.4,2.72,702.0
0.7,Good,D,VS2,64.1,59.0,5.56,5.49,3.54,3050.8
1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,5362.6
0.44,Good,J,VS1,63.1,57.0,4.83,4.87,3.06,678.2
0.42,Very Good,D,VS1,60.7,60.0,4.81,4.88,2.94,1057.4
1.01,Premium,F,VS2,62.8,59.0,6.41,6.33,4.0,6362.0
0.51,Premium,F,VS1,60.9,57.0,5.27,5.17,3.18,1785.4
1.0,Fair,E,SI1,66.3,62.0,6.27,6.06,4.09,4179.6
0.52,Very Good,G,SI1,60.6,61.0,5.17,5.19,3.14,1215.0
0.9,Ideal,G,SI1,61.9,55.0,6.18,6.23,3.84,4359.2
0.42,Ideal,G,VS1,61.0,56.0,4.82,4.86,2.95,908.4
0.3,Very Good,D,SI1,60.6,60.0,4.3,4.32,2.61,589.0
0.93,Premium,F,SI2,59.5,60.0,6.39,6.36,3.79,3632.2
1.23,Ideal,H,SI2,61.4,54.0,6.95,6.94,4.26,5856.4
0.56,Ideal,E,VS2,60.9,56.0,5.35,5.32,3.25,1892.6
0.32,Good,H,SI1,63.5,57.0,4.34,4.39,2.77,475.0
0.24,Ideal,F,VVS1,60.8,55.0,4.03,4.06,2.46,654.8
1.1,Premium,D,SI2,62.4,58.0,6.57,6.6,4.11,4686.4
0.53,Very Good,E,VS1,63.0,56.0,5.13,5.16,3.24,1823.0
2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,15518.6
1.3,Premium,H,SI2,61.3,58.0,6.99,6.95,4.27,5905.0
2.0,Very Good,H,SI1,60.9,58.0,8.07,8.15,4.94,16997.2
1.02,Good,D,SI2,58.9,65.0,6.59,6.54,3.87,4197.2
1.0,Premium,E,SI2,58.5,59.0,6.62,6.51,3.84,4302.4
2.0,Premium,H,SI2,62.1,60.0,8.1,8.01,5.3,13865.8
0.3,Premium,D,VS2,60.9,58.0,4.35,4.32,2.64,911.0
0.71,Very Good,E,VVS2,61.7,60.0,5.7,5.74,3.53,3692.6
1.0,Ideal,G,VS1,62.5,54.0,6.4,6.44,4.01,7069.0
1.2,Good,F,VS1,64.0,56.0,6.63,6.58,4.23,7096.0
0.43,Premium,G,VS2,61.2,58.0,4.9,4.84,2.98,1107.8
1.09,Fair,I,SI1,56.4,62.0,6.97,6.9,3.9,4385.4
0.72,Ideal,G,VS1,62.7,55.0,5.71,5.68,3.57,2782.2
1.07,Premium,E,SI2,61.3,59.0,6.64,6.58,4.05,4457.2
1.07,Premium,F,SI2,58.2,58.0,6.79,6.72,3.93,4361.4
0.73,Ideal,D,VS2,62.3,54.0,5.77,5.8,3.6,3350.6
1.0,Very Good,H,SI2,61.6,58.0,6.43,6.47,3.97,4292.0
0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3454.4
0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,3547.2
0.53,Ideal,F,IF,61.9,54.0,5.22,5.25,3.24,2604.0
0.98,Fair,G,I1,58.7,57.0,6.54,6.43,3.8,2222.2
0.37,Ideal,H,SI1,59.7,56.0,4.71,4.67,2.8,624.2
0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,907.4
1.86,Premium,H,SI2,62.3,57.0,7.85,7.82,4.88,10170.8
0.4,Premium,G,SI1,61.6,59.0,4.72,4.66,2.89,891.2
0.56,Ideal,F,SI1,61.5,55.0,5.32,5.35,3.28,1507.4
2.01,Premium,H,SI1,58.2,62.0,8.26,8.21,4.79,17293.6
0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2969.8
0.32,Premium,D,SI1,60.4,58.0,4.44,4.47,2.69,672.0
0.43,Very Good,F,VS2,61.2,59.0,4.84,4.87,2.97,884.8
1.02,Premium,H,VS2,61.0,58.0,6.56,6.49,3.98,5317.2
0.52,Very Good,G,VS1,59.5,58.0,5.21,5.28,3.12,1676.8
0.32,Good,H,SI1,63.4,55.0,4.36,4.38,2.77,475.0
1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,5786.0
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,8687.2
1.02,Very Good,J,SI2,63.4,56.0,6.42,6.36,4.05,3782.4
1.02,Premium,F,VS1,61.9,58.0,6.45,6.5,4.01,7226.8
0.71,Ideal,E,VVS2,62.0,53.9,5.73,5.77,3.57,4192.0
0.32,Ideal,E,VS2,62.1,55.0,4.39,4.43,2.74,689.4
0.7,Ideal,I,SI1,62.5,55.0,5.7,5.73,3.57,2198.6
0.7,Ideal,J,SI2,61.4,55.0,5.72,5.75,3.52,1906.4
2.04,Ideal,I,SI1,60.2,56.0,8.19,8.26,4.95,16114.2
0.52,Very Good,G,SI1,61.7,57.0,5.13,5.16,3.17,1207.4
0.41,Very Good,E,SI1,61.4,56.0,4.77,4.81,2.94,707.8
2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,7537.2
0.31,Premium,E,VS1,60.2,58.0,4.43,4.38,2.65,858.8
1.27,Very Good,I,VS2,63.3,63.0,6.87,6.82,4.33,5930.4
0.63,Premium,H,VS1,61.7,59.0,5.53,5.49,3.4,2158.0
0.4,Premium,E,SI1,61.0,59.0,4.71,4.74,2.88,820.2
0.91,Very Good,G,SI1,60.2,58.0,6.29,6.31,3.79,4168.4
0.31,Very Good,E,SI1,62.8,57.0,4.32,4.34,2.72,605.6
1.2,Premium,G,VS1,62.5,59.0,6.72,6.64,4.19,7717.2
1.5,Ideal,G,VS1,61.3,53.9,7.37,7.42,4.53,14520.0
0.77,Good,D,SI2,63.8,58.0,5.78,5.81,3.7,2576.4
0.27,Very Good,F,VS1,60.5,57.0,4.21,4.23,2.55,490.0
2.0,Ideal,H,SI1,63.9,54.0,7.92,8.0,5.1,16711.6
0.34,Ideal,E,VS1,62.8,56.0,4.46,4.49,2.81,790.2
0.3,Ideal,E,VS2,62.3,57.0,4.32,4.29,2.68,844.0
0.32,Ideal,E,VS2,62.0,55.0,4.38,4.46,2.74,683.2
0.71,Very Good,D,SI1,63.2,58.0,5.65,5.68,3.58,2768.6
0.35,Ideal,H,VVS2,59.2,56.0,4.6,4.65,2.74,840.4
1.53,Premium,H,VS2,59.8,58.0,7.49,7.52,4.49,10919.4
1.06,Ideal,I,SI2,61.3,56.0,6.59,6.55,4.03,3970.6
0.24,Good,F,VS1,58.3,61.0,4.09,4.14,2.4,422.0
0.41,Very Good,E,SI1,63.1,57.0,4.73,4.71,2.98,926.0
0.9,Very Good,D,SI1,59.4,62.0,6.19,6.24,3.69,4455.6
1.38,Premium,H,SI2,60.2,60.0,7.31,7.24,4.37,6998.6
0.31,Very Good,G,VS2,62.6,57.0,4.3,4.32,2.7,540.2
1.02,Premium,I,SI2,61.2,59.0,6.51,6.46,3.97,3927.0
0.83,Ideal,I,SI1,61.9,57.0,5.96,6.02,3.71,2597.4
1.02,Premium,F,SI2,62.0,59.0,6.42,6.33,3.95,4326.6
0.9,Premium,I,VS2,58.4,62.0,6.35,6.29,3.69,3459.4
0.4,Very Good,D,VS2,59.6,58.0,4.8,4.83,2.87,917.4
1.51,Fair,I,VS2,58.8,62.0,7.57,7.51,4.43,9814.6
0.41,Ideal,I,IF,61.8,55.0,4.77,4.81,2.96,982.8
1.72,Premium,H,VS2,61.9,56.0,7.74,7.67,4.77,12116.0
0.27,Very Good,J,VVS2,60.8,57.0,4.16,4.2,2.54,574.2
0.7,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56,2274.2
0.32,Ideal,F,VVS2,61.2,55.0,4.43,4.46,2.72,830.8
2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,16127.4
0.77,Premium,J,VS2,62.3,58.0,5.86,5.8,3.63,1905.4
1.28,Good,H,SI2,56.8,62.0,7.22,7.16,4.08,6229.2
